id,user_id,session_id,timestamp,health_profile,product_id,product_name,barcode,category,ingredients,season,action,dlc_days,hour,cart_id,order_id,quantity,price
834,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_179,19:33.4,Celiac disease,82,Chicken thighs,2502000002,Meat & Poultry,Halal meat. No additives,Spring,search,315,18,,,,
643,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_215,53:03.6,Keto diet,63,Watermelon 1kg,2501100063,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,304,15,,,,290
657,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_378,16:54.3,Keto diet,65,Bananas 1kg,2501100065,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,214,21,,,,290
729,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_406,58:59.5,Keto diet,72,Golden apples 1kg,2501100072,Fruits & Vegetables,Fresh products. No preservatives,Spring,view,141,23,,,,300
767,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_253,23:19.9,Keto diet,76,Pears 1kg,2501100076,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,181,21,,,,135
1639,f1a3b3ec-8c32-40cf-8b00-e39ca2f82021,sess_172,27:47.9,Nut allergy,173,Tuna,2503000013,Fish & Seafood,Fresh fish. Daily catch,Winter,view,160,1,,,,530
775,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_390,26:03.1,Keto diet,77,Grapes 1kg,2501100077,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,119,1,,,,85
1619,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_331,49:25.7,Keto diet,171,Shrimp,2503000011,Fish & Seafood,Fresh fish. Daily catch,Winter,view,317,10,,,,780
1629,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_4,29:09.0,Keto diet,172,Squid,2503000012,Fish & Seafood,Fresh fish. Daily catch,Spring,view,196,17,,,,1175
1658,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_456,42:22.7,Keto diet,175,Whiting,2503000015,Fish & Seafood,Fresh fish. Daily catch,Spring,click,268,23,,,,1140
1682,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_183,56:57.1,Keto diet,178,Sea bream,2503000018,Fish & Seafood,Fresh fish. Daily catch,Spring,view,277,19,,,,1005
1769,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_163,58:19.0,Keto diet,189,Tuna,2503000029,Fish & Seafood,Fresh fish. Daily catch,Spring,click,116,21,,,,335
1791,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_189,54:55.7,Keto diet,192,Sardines,2503000032,Fish & Seafood,Fresh fish. Daily catch,Spring,view,239,17,,,,885
1882,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_270,55:42.4,Keto diet,201,Semi-skimmed milk 1L,2504000001,Dairy Products,Pasteurized milk. Lactic ferments,Winter,click,189,14,,,,175
1901,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_419,35:34.0,Keto diet,203,Fruit yogurt,2504000003,Dairy Products,Pasteurized milk. Lactic ferments,Winter,click,133,17,,,,75
1911,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_337,10:39.2,Keto diet,204,Cottage cheese,2504000004,Dairy Products,Pasteurized milk. Lactic ferments,Spring,view,76,23,,,,220
1931,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_442,27:34.6,Keto diet,206,Camembert cheese,2504000006,Dairy Products,Pasteurized milk. Lactic ferments,Winter,click,173,12,,,,350
81,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_417,36:30.7,Keto diet,901,Wipes,2511000021,Hygiene & Beauty,Natural ingredients,Spring,click,1396,18,,,,175
149,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_346,59:59.1,Keto diet,1183,Mustard,2510600002,Savory Grocery,Natural ingredients,Winter,click,249,11,,,,60
2191,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_333,29:05.8,Keto diet,236,Camembert cheese,2504000036,Dairy Products,Pasteurized milk. Lactic ferments,Winter,view,182,22,,,,60
17,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_66,39:08.2,Keto diet,1207,Semolina,2510600026,Savory Grocery,Natural ingredients,Winter,click,351,17,,,,140
61,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_291,17:52.5,Seafood allergy,736,Selecto,2508000046,Beverages,Water. Sugar. Natural flavors,Spring,view,188,6,,,,165
216,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_166,48:13.6,Seafood allergy,6,Eggplants bulk,2501000006,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,149,19,,,,115
359,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_137,12:17.3,Seafood allergy,24,Zucchini bulk,2501000024,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,314,22,,,,195
365,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_174,47:01.1,Seafood allergy,25,Green peppers bulk,2501000025,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,206,20,,,,145
474,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_130,46:07.2,Seafood allergy,47,Watermelon 1kg,2501100047,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,396,22,,,,280
2006,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_326,21:48.9,Keto diet,215,Whole milk 1L,2504000015,Dairy Products,Pasteurized milk. Lactic ferments,Spring,view,130,1,,,,330
2104,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_338,31:05.4,Keto diet,227,Kiri cheese,2504000027,Dairy Products,Pasteurized milk. Lactic ferments,Spring,click,86,1,,,,105
2110,9ca9c172-51d0-4560-8c69-9ce9c79f1da2,sess_211,21:28.3,Keto diet,228,Laughing Cow cheese,2504000028,Dairy Products,Pasteurized milk. Lactic ferments,Winter,click,285,2,,,,185
496,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_44,30:07.2,Seafood allergy,49,Bananas 1kg,2501100049,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,263,5,,,,130
1261,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_104,26:07.7,Seafood allergy,131,Ground beef 5% fat,2502000051,Meat & Poultry,Halal meat. No additives,Winter,click,165,13,,,,960
618,ee1da77e-2c80-432b-a80d-2d847a577891,sess_130,06:35.9,High cholesterol,60,Pears 1kg,2501100060,Fruits & Vegetables,Fresh products. No preservatives,Winter,search,209,4,,,,
1873,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_223,12:00.3,Vegetarian,200,Sardines,2503000040,Fish & Seafood,Fresh fish. Daily catch,Winter,search,388,17,,,,
529,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_468,22:48.0,Seafood allergy,50,Oranges 1kg,2501100050,Fruits & Vegetables,Fresh products. No preservatives,Spring,view,89,0,,,,85
1550,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_246,18:23.0,Seafood allergy,161,Mackerel,2503000001,Fish & Seafood,Fresh fish. Daily catch,Winter,view,148,23,,,,360
1560,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_206,36:59.5,Seafood allergy,162,Sea bream,2503000002,Fish & Seafood,Fresh fish. Daily catch,Winter,click,118,10,,,,935
1649,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_459,35:04.6,Seafood allergy,174,Whiting,2503000014,Fish & Seafood,Fresh fish. Daily catch,Winter,click,126,22,,,,790
1747,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_326,48:44.3,Seafood allergy,186,Sea bream,2503000026,Fish & Seafood,Fresh fish. Daily catch,Spring,click,99,20,,,,1380
1921,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_437,05:05.8,Seafood allergy,205,Petit suisse cheese,2504000005,Dairy Products,Pasteurized milk. Lactic ferments,Winter,view,313,7,,,,85
1942,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_345,43:28.8,Seafood allergy,207,Grated emmental,2504000007,Dairy Products,Pasteurized milk. Lactic ferments,Winter,click,355,11,,,,180
1950,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_264,02:19.2,Seafood allergy,208,Unsalted butter,2504000008,Dairy Products,Pasteurized milk. Lactic ferments,Spring,view,279,21,,,,110
1329,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_164,19:59.2,Seafood allergy,139,Kefta meatballs,2502000059,Meat & Poultry,Halal meat. No additives,Spring,view,335,16,,,,735
2192,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_425,47:51.6,Seafood allergy,236,Camembert cheese,2504000036,Dairy Products,Pasteurized milk. Lactic ferments,Spring,click,133,13,,,,60
2158,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_438,12:41.8,Celiac disease,233,Fruit yogurt,2504000033,Dairy Products,Pasteurized milk. Lactic ferments,Winter,view,367,12,,,,200
70,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_443,20:28.4,Celiac disease,761,Boga,2508000071,Beverages,Water. Sugar. Natural flavors,Winter,view,214,22,,,,80
261,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_314,56:51.8,Celiac disease,13,Carrots bulk,2501000013,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,83,6,,,,105
1792,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_22,23:10.1,Seafood allergy,192,Sardines,2503000032,Fish & Seafood,Fresh fish. Daily catch,Spring,view,231,5,,,,885
2135,853a2f73-c021-4e9c-9540-380f472d8f9c,sess_365,27:04.6,Seafood allergy,230,Whole milk 1L,2504000030,Dairy Products,Pasteurized milk. Lactic ferments,Winter,click,280,1,,,,375
2064,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_151,08:59.4,Celiac disease,223,Unsalted butter,2504000023,Dairy Products,Pasteurized milk. Lactic ferments,Winter,view,306,17,,,,140
46,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_67,17:54.2,Celiac disease,689,Sugar-coated almonds,2507000149,Sweet Grocery,Sugar. Flour. Eggs,Winter,click,293,7,,,,270
18,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_352,39:32.3,Celiac disease,1207,Semolina,2510600026,Savory Grocery,Natural ingredients,Spring,click,297,13,,,,140
250,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_65,51:39.4,Vegetarian,12,Yellow onions bulk,2501000012,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,269,10,,,,60
350,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_304,34:13.6,Vegetarian,23,Carrots bulk,2501000023,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,308,20,,,,80
465,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_438,59:11.5,Vegetarian,46,Strawberries 1kg,2501100046,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,327,9,,,,325
684,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_453,30:55.1,Vegetarian,68,Pears 1kg,2501100068,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,271,22,,,,280
791,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_303,35:27.4,Vegetarian,78,Strawberries 1kg,2501100078,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,161,11,,,,190
349,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_204,46:30.2,Celiac disease,23,Carrots bulk,2501000023,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,267,3,,,,80
505,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_112,10:07.6,Celiac disease,32,Yellow onions bulk,2501000032,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,167,5,,,,130
651,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_367,02:35.3,Celiac disease,64,Golden apples 1kg,2501100064,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,264,4,,,,250
667,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_373,06:34.5,Celiac disease,66,Oranges 1kg,2501100066,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,260,5,,,,125
1594,a1d209e9-9da2-45e6-96ab-8e0608aa2d24,sess_319,54:50.7,Celiac disease,168,Sardines,2503000008,Fish & Seafood,Fresh fish. Daily catch,Winter,click,394,4,,,,360
1902,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_63,41:01.1,Vegetarian,203,Fruit yogurt,2504000003,Dairy Products,Pasteurized milk. Lactic ferments,Spring,view,101,21,,,,75
1932,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_399,31:28.8,Vegetarian,206,Camembert cheese,2504000006,Dairy Products,Pasteurized milk. Lactic ferments,Winter,view,142,15,,,,350
1982,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_425,39:47.5,Vegetarian,212,Kiri cheese,2504000012,Dairy Products,Pasteurized milk. Lactic ferments,Spring,view,204,20,,,,170
2111,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_133,13:54.6,Vegetarian,228,Laughing Cow cheese,2504000028,Dairy Products,Pasteurized milk. Lactic ferments,Winter,view,269,13,,,,185
151,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_14,33:40.5,Vegetarian,1183,Mustard,2510600002,Savory Grocery,Natural ingredients,Winter,view,219,12,,,,60
19,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_196,38:59.2,Vegetarian,1207,Semolina,2510600026,Savory Grocery,Natural ingredients,Winter,view,370,12,,,,140
217,ee1da77e-2c80-432b-a80d-2d847a577891,sess_68,05:37.3,High cholesterol,6,Eggplants bulk,2501000006,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,109,7,,,,115
277,ee1da77e-2c80-432b-a80d-2d847a577891,sess_159,54:10.9,High cholesterol,16,Eggplants bulk,2501000016,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,394,10,,,,70
384,ee1da77e-2c80-432b-a80d-2d847a577891,sess_131,30:51.0,High cholesterol,36,Eggplants bulk,2501000036,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,166,23,,,,65
396,ee1da77e-2c80-432b-a80d-2d847a577891,sess_489,07:52.1,High cholesterol,37,Green salad bulk,2501000037,Fruits & Vegetables,Fresh products. No preservatives,Spring,view,270,20,,,,140
476,ee1da77e-2c80-432b-a80d-2d847a577891,sess_346,58:52.0,High cholesterol,47,Watermelon 1kg,2501100047,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,312,7,,,,280
563,ee1da77e-2c80-432b-a80d-2d847a577891,sess_423,04:40.4,High cholesterol,54,Strawberries 1kg,2501100054,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,250,23,,,,285
668,ee1da77e-2c80-432b-a80d-2d847a577891,sess_109,13:33.4,High cholesterol,66,Oranges 1kg,2501100066,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,263,7,,,,125
695,ee1da77e-2c80-432b-a80d-2d847a577891,sess_363,15:34.4,High cholesterol,69,Grapes 1kg,2501100069,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,215,19,,,,250
716,ee1da77e-2c80-432b-a80d-2d847a577891,sess_159,58:16.3,High cholesterol,71,Watermelon 1kg,2501100071,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,128,7,,,,115
1602,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_12,05:31.0,Vegetarian,169,Mackerel,2503000009,Fish & Seafood,Fresh fish. Daily catch,Spring,view,92,2,,,,1465
1620,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_181,13:23.5,Vegetarian,171,Shrimp,2503000011,Fish & Seafood,Fresh fish. Daily catch,Spring,click,264,5,,,,780
1960,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_337,57:08.8,Vegetarian,210,Lben buttermilk,2504000010,Dairy Products,Pasteurized milk. Lactic ferments,Spring,click,155,5,,,,400
1751,ee1da77e-2c80-432b-a80d-2d847a577891,sess_46,22:51.3,High cholesterol,187,Shrimp,2503000027,Fish & Seafood,Fresh fish. Daily catch,Winter,view,242,17,,,,840
1770,ee1da77e-2c80-432b-a80d-2d847a577891,sess_127,10:01.1,High cholesterol,189,Tuna,2503000029,Fish & Seafood,Fresh fish. Daily catch,Winter,click,176,22,,,,335
1835,ee1da77e-2c80-432b-a80d-2d847a577891,sess_252,51:11.8,High cholesterol,196,Squid,2503000036,Fish & Seafood,Fresh fish. Daily catch,Winter,click,121,16,,,,575
2048,ee1da77e-2c80-432b-a80d-2d847a577891,sess_67,39:17.9,High cholesterol,220,Petit suisse cheese,2504000020,Dairy Products,Pasteurized milk. Lactic ferments,Winter,view,113,17,,,,265
2146,ee1da77e-2c80-432b-a80d-2d847a577891,sess_142,04:47.5,High cholesterol,231,Semi-skimmed milk 1L,2504000031,Dairy Products,Pasteurized milk. Lactic ferments,Spring,view,222,8,,,,375
2168,08413262-471c-4000-bee0-94f028714c51,sess_195,04:13.4,Vegan,234,Cottage cheese,2504000034,Dairy Products,Pasteurized milk. Lactic ferments,Winter,view,110,13,,,,130
251,08413262-471c-4000-bee0-94f028714c51,sess_335,49:09.9,Vegan,12,Yellow onions bulk,2501000012,Fruits & Vegetables,Fresh products. No preservatives,Spring,view,208,19,,,,60
308,08413262-471c-4000-bee0-94f028714c51,sess_205,16:26.8,Vegan,19,Green beans bulk,2501000019,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,192,13,,,,160
403,08413262-471c-4000-bee0-94f028714c51,sess_180,53:06.0,Vegan,38,Cucumbers bulk,2501000038,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,270,15,,,,130
412,08413262-471c-4000-bee0-94f028714c51,sess_280,57:13.9,Vegan,39,Green beans bulk,2501000039,Fruits & Vegetables,Fresh products. No preservatives,Spring,view,266,11,,,,55
519,08413262-471c-4000-bee0-94f028714c51,sess_374,04:34.0,Vegan,33,Carrots bulk,2501000033,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,209,23,,,,155
564,08413262-471c-4000-bee0-94f028714c51,sess_398,56:57.3,Vegan,54,Strawberries 1kg,2501100054,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,246,19,,,,285
37,08413262-471c-4000-bee0-94f028714c51,sess_45,32:56.4,Vegan,285,Lben buttermilk,2504000085,Dairy Products,Pasteurized milk. Lactic ferments,Winter,search,159,20,,,,
658,08413262-471c-4000-bee0-94f028714c51,sess_441,55:42.2,Vegan,65,Bananas 1kg,2501100065,Fruits & Vegetables,Fresh products. No preservatives,Spring,view,162,11,,,,290
717,08413262-471c-4000-bee0-94f028714c51,sess_476,59:27.6,Vegan,71,Watermelon 1kg,2501100071,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,138,16,,,,115
2014,ee1da77e-2c80-432b-a80d-2d847a577891,sess_453,58:43.6,High cholesterol,216,Semi-skimmed milk 1L,2504000016,Dairy Products,Pasteurized milk. Lactic ferments,Winter,click,268,4,,,,260
2180,ee1da77e-2c80-432b-a80d-2d847a577891,sess_3,50:58.5,High cholesterol,235,Petit suisse cheese,2504000035,Dairy Products,Pasteurized milk. Lactic ferments,Spring,view,201,4,,,,290
1972,08413262-471c-4000-bee0-94f028714c51,sess_486,23:14.0,Vegan,211,Raisin,2504000011,Dairy Products,Pasteurized milk. Lactic ferments,Winter,click,289,2,,,,125
205,08413262-471c-4000-bee0-94f028714c51,sess_279,13:38.5,Vegan,5,Green peppers bulk,2501000005,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,337,2,,,,60
71,5b4797ce-bdc8-453d-8393-c180c7977f5e,sess_234,51:37.9,Nut allergy. Gluten intolerance,761,Boga,2508000071,Beverages,Water. Sugar. Natural flavors,Winter,view,244,4,,,,80
459,5b4797ce-bdc8-453d-8393-c180c7977f5e,sess_479,23:59.6,Nut allergy. Gluten intolerance,45,Grapes 1kg,2501100045,Fruits & Vegetables,Fresh products. No preservatives,Spring,view,336,2,,,,300
241,e1476ae5-bc3b-4200-8294-d8b3a4a71b74,sess_228,37:30.8,Diabetes. Obesity,8,Cucumbers bulk,2501000008,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,207,12,,,,75
366,e1476ae5-bc3b-4200-8294-d8b3a4a71b74,sess_55,14:28.9,Diabetes. Obesity,25,Green peppers bulk,2501000025,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,244,10,,,,145
372,e1476ae5-bc3b-4200-8294-d8b3a4a71b74,sess_92,22:06.2,Diabetes. Obesity,34,Zucchini bulk,2501000034,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,322,12,,,,65
450,e1476ae5-bc3b-4200-8294-d8b3a4a71b74,sess_451,52:56.7,Diabetes. Obesity,44,Pears 1kg,2501100044,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,195,11,,,,110
538,e1476ae5-bc3b-4200-8294-d8b3a4a71b74,sess_354,07:33.5,Diabetes. Obesity,51,Clementines 1kg,2501100051,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,145,14,,,,120
598,e1476ae5-bc3b-4200-8294-d8b3a4a71b74,sess_477,31:21.4,Diabetes. Obesity,58,Oranges 1kg,2501100058,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,159,23,,,,325
604,e1476ae5-bc3b-4200-8294-d8b3a4a71b74,sess_453,38:15.4,Diabetes. Obesity,59,Clementines 1kg,2501100059,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,311,8,,,,285
686,e1476ae5-bc3b-4200-8294-d8b3a4a71b74,sess_161,23:26.7,Diabetes. Obesity,68,Pears 1kg,2501100068,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,344,8,,,,280
907,08413262-471c-4000-bee0-94f028714c51,sess_260,15:28.6,Vegan,91,Kefta meatballs,2502000011,Meat & Poultry,Halal meat. No additives,Winter,view,225,19,,,,495
619,5b4797ce-bdc8-453d-8393-c180c7977f5e,sess_468,40:27.0,Nut allergy. Gluten intolerance,60,Pears 1kg,2501100060,Fruits & Vegetables,Fresh products. No preservatives,Winter,search,203,12,,,,
823,5b4797ce-bdc8-453d-8393-c180c7977f5e,sess_387,09:13.9,Nut allergy. Gluten intolerance,81,Chicken breast slices,2502000001,Meat & Poultry,Halal meat. No additives,Winter,search,246,8,,,,
1094,e1476ae5-bc3b-4200-8294-d8b3a4a71b74,sess_489,51:52.2,Diabetes. Obesity,113,Turkey escalope,2502000033,Meat & Poultry,Halal meat. No additives,Winter,click,313,6,,,,880
1973,5b4797ce-bdc8-453d-8393-c180c7977f5e,sess_160,15:56.2,Nut allergy. Gluten intolerance,211,Raisin,2504000011,Dairy Products,Pasteurized milk. Lactic ferments,Winter,click,258,0,,,,125
93,e1476ae5-bc3b-4200-8294-d8b3a4a71b74,sess_13,19:04.6,Diabetes. Obesity,946,Garbage bags,2512000006,Household Cleaning,Natural ingredients,Winter,click,1441,4,,,,155
195,e1476ae5-bc3b-4200-8294-d8b3a4a71b74,sess_127,56:23.9,Diabetes. Obesity,4,Zucchini bulk,2501000004,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,147,0,,,,160
386,e1476ae5-bc3b-4200-8294-d8b3a4a71b74,sess_468,17:47.0,Diabetes. Obesity,36,Eggplants bulk,2501000036,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,165,5,,,,65
267,baffd60c-12c8-4622-b1a5-36b749018c71,sess_472,11:20.3,Diabetes,16,Eggplants bulk,2501000016,Fruits & Vegetables,Fresh products. No preservatives,Winter,add_to_cart,396,7,75,,1,70
387,baffd60c-12c8-4622-b1a5-36b749018c71,sess_347,10:07.2,Diabetes,37,Green salad bulk,2501000037,Fruits & Vegetables,Fresh products. No preservatives,Winter,add_to_cart,329,18,75,,1,140
671,baffd60c-12c8-4622-b1a5-36b749018c71,sess_309,42:29.3,Diabetes,67,Clementines 1kg,2501100067,Fruits & Vegetables,Fresh products. No preservatives,Spring,add_to_cart,163,21,75,,1,120
1943,baffd60c-12c8-4622-b1a5-36b749018c71,sess_82,12:08.0,Diabetes,208,Unsalted butter,2504000008,Dairy Products,Pasteurized milk. Lactic ferments,Spring,add_to_cart,296,9,75,,1,110
2037,baffd60c-12c8-4622-b1a5-36b749018c71,sess_366,58:01.9,Diabetes,220,Petit suisse cheese,2504000020,Dairy Products,Pasteurized milk. Lactic ferments,Winter,add_to_cart,139,14,75,,1,265
1563,e1476ae5-bc3b-4200-8294-d8b3a4a71b74,sess_43,46:33.4,Diabetes. Obesity,163,Shrimp,2503000003,Fish & Seafood,Fresh fish. Daily catch,Winter,view,240,3,,,,1005
