id,barcode,name,price,category_name,brand,supplier,expiration_date,allergens,Ingredients vary by product,tags
1061,2515000021,Protein bar,285,Organic & Dietetic,BioVie,Danone Algeria,12/31/2026 19:24,[],Natural ingredients,"[""organic"". ""dietetic""]"
1062,2515000022,Detox juice,715,Organic & Dietetic,BioVie,Danone Algeria,12/28/2026 10:15,[],Natural ingredients,"[""organic"". ""dietetic""]"
1063,2515000023,Organic green tea,325,Organic & Dietetic,BioVie,Danone Algeria,11/20/2026 13:37,[],Natural ingredients,"[""organic"". ""dietetic""]"
1064,2515000024,Organic quinoa,430,Organic & Dietetic,BioVie,Danone Algeria,7/23/2026 10:10,[],Natural ingredients,"[""organic"". ""dietetic""]"
1065,2515000025,Chia seeds,565,Organic & Dietetic,BioVie,Danone Algeria,1/26/2027 3:49,[],Natural ingredients,"[""organic"". ""dietetic""]"
1066,2515000026,Oat flakes,210,Organic & Dietetic,BioVie,Danone Algeria,8/18/2026 18:49,[],Natural ingredients,"[""organic"". ""dietetic""]"
1067,2515000027,Protein bar,755,Organic & Dietetic,BioVie,Danone Algeria,11/4/2026 23:32,[],Natural ingredients,"[""organic"". ""dietetic""]"
1068,2515000028,Detox juice,345,Organic & Dietetic,BioVie,Danone Algeria,12/27/2026 6:02,[],Natural ingredients,"[""organic"". ""dietetic""]"
1069,2515000029,Organic green tea,735,Organic & Dietetic,BioVie,Danone Algeria,8/17/2026 17:26,[],Natural ingredients,"[""organic"". ""dietetic""]"
1070,2515000030,Organic quinoa,640,Organic & Dietetic,BioVie,Danone Algeria,6/8/2026 20:47,[],Natural ingredients,"[""organic"". ""dietetic""]"
1072,2510100001,Broccoli,100,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,1/28/2027 5:19,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1073,2510100002,Cauliflower,295,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,1/28/2027 6:05,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1074,2510100003,Fennel,180,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,6/12/2026 8:47,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1075,2510100004,Radishes,175,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,7/30/2026 16:29,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1076,2510100005,Beetroot,280,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,9/6/2026 22:48,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1077,2510100006,Celery,265,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,10/5/2026 2:42,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1078,2510100007,Spinach,110,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,5/28/2026 23:05,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1079,2510100008,Sweet potato,110,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,10/27/2026 17:20,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1080,2510100009,Broccoli,270,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,11/6/2026 8:11,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1081,2510100010,Cauliflower,130,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,9/13/2026 22:26,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1082,2510100011,Fennel,125,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,6/25/2026 22:44,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1083,2510100012,Radishes,85,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,7/21/2026 19:21,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1084,2510100013,Beetroot,90,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,9/27/2026 7:03,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1085,2510100014,Celery,130,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,10/9/2026 17:19,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1086,2510100015,Spinach,150,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,2/3/2027 23:36,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1087,2510100016,Sweet potato,85,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,12/9/2026 6:53,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1088,2510100017,Broccoli,270,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,12/7/2026 16:30,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1089,2510100018,Cauliflower,115,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,6/27/2026 9:09,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1090,2510100019,Fennel,75,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,7/7/2026 13:33,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1091,2510100020,Radishes,95,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,1/9/2027 5:30,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1092,2510100021,Beetroot,85,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,12/22/2026 7:25,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1093,2510100022,Celery,150,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,11/7/2026 14:07,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1094,2510100023,Spinach,260,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,10/29/2026 7:19,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1095,2510100024,Sweet potato,90,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,11/13/2026 2:08,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1096,2510100025,Broccoli,150,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,11/24/2026 15:03,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1097,2510100026,Cauliflower,60,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,6/14/2026 4:20,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1098,2510100027,Fennel,165,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,12/22/2026 6:10,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1099,2510100028,Radishes,145,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,1/1/2027 4:23,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1100,2510100029,Beetroot,75,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,8/10/2026 8:26,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1101,2510100030,Celery,75,Fruits & Vegetables,Frais du Jour,Fresh Day Ltd,9/28/2026 20:32,[],Fresh product. No preservatives,"[""fresh"". ""vegetables"". ""organic""]"
1102,2510200001,Chicken thigh,1020,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,1/4/2027 0:31,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1103,2510200002,Chicken breast,340,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,9/28/2026 18:59,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1104,2510200003,Beef steak,445,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,11/24/2026 2:41,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1105,2510200004,Ground lamb,725,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,10/16/2026 5:11,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1106,2510200005,Turkey escalope,995,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,12/13/2026 16:48,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1107,2510200006,Veal meat,985,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,6/23/2026 4:02,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1108,2510200007,Homemade merguez,1020,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,1/25/2027 19:19,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1109,2510200008,Free range chicken,1240,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,2/5/2027 3:47,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1110,2510200009,Chicken thigh,390,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,1/29/2027 3:26,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1111,2510200010,Chicken breast,440,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,8/21/2026 13:10,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1112,2510200011,Beef steak,465,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,8/15/2026 4:48,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1113,2510200012,Ground lamb,675,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,12/6/2026 2:14,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1114,2510200013,Turkey escalope,1005,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,1/17/2027 5:27,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1115,2510200014,Veal meat,980,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,2/4/2027 14:52,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1116,2510200015,Homemade merguez,390,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,6/1/2026 23:51,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1117,2510200016,Free range chicken,1270,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,10/11/2026 17:56,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1118,2510200017,Chicken thigh,1200,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,6/3/2026 17:38,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1119,2510200018,Chicken breast,920,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,1/13/2027 1:01,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1120,2510200019,Beef steak,670,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,10/2/2026 11:54,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1121,2510200020,Ground lamb,705,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,12/1/2026 13:42,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1122,2510200021,Turkey escalope,415,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,10/17/2026 14:19,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1123,2510200022,Veal meat,510,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,12/24/2026 18:11,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1124,2510200023,Homemade merguez,975,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,1/20/2027 8:42,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1125,2510200024,Free range chicken,1110,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,1/2/2027 21:03,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1126,2510200025,Chicken thigh,1200,Meat & Poultry,El Baraka Butchery,El Baraka Butchery,11/26/2026 22:45,[],Halal meat. No additives,"[""meat"". ""halal"". ""fresh""]"
1127,2510300001,Sea bass,1650,Meat & Poultry,Fresh Catch,Fresh Catch,7/10/2026 1:19,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1128,2510300002,Sole,990,Meat & Poultry,Fresh Catch,Fresh Catch,2/12/2027 11:00,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1129,2510300003,Cuttlefish,1895,Meat & Poultry,Fresh Catch,Fresh Catch,8/24/2026 17:36,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1130,2510300004,Octopus,1135,Meat & Poultry,Fresh Catch,Fresh Catch,11/24/2026 13:19,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1131,2510300005,Mussels,960,Meat & Poultry,Fresh Catch,Fresh Catch,7/28/2026 12:48,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1132,2510300006,Clams,1520,Meat & Poultry,Fresh Catch,Fresh Catch,10/23/2026 2:32,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1133,2510300007,King prawns,1520,Meat & Poultry,Fresh Catch,Fresh Catch,9/20/2026 17:24,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1134,2510300008,Sea bass wild,1645,Meat & Poultry,Fresh Catch,Fresh Catch,5/30/2026 12:30,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1135,2510300009,Sea bass,475,Meat & Poultry,Fresh Catch,Fresh Catch,8/13/2026 10:46,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1136,2510300010,Sole,620,Meat & Poultry,Fresh Catch,Fresh Catch,11/16/2026 19:22,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1137,2510300011,Cuttlefish,730,Meat & Poultry,Fresh Catch,Fresh Catch,6/19/2026 11:58,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1138,2510300012,Octopus,785,Meat & Poultry,Fresh Catch,Fresh Catch,10/20/2026 5:38,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1139,2510300013,Mussels,675,Meat & Poultry,Fresh Catch,Fresh Catch,10/28/2026 5:24,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1140,2510300014,Clams,1820,Meat & Poultry,Fresh Catch,Fresh Catch,7/10/2026 16:22,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1141,2510300015,King prawns,1480,Meat & Poultry,Fresh Catch,Fresh Catch,10/1/2026 1:25,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1142,2510300016,Sea bass wild,925,Meat & Poultry,Fresh Catch,Fresh Catch,12/19/2026 8:02,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1143,2510300017,Sea bass,1030,Meat & Poultry,Fresh Catch,Fresh Catch,7/4/2026 7:00,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1144,2510300018,Sole,1640,Meat & Poultry,Fresh Catch,Fresh Catch,12/18/2026 20:06,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1145,2510300019,Cuttlefish,760,Meat & Poultry,Fresh Catch,Fresh Catch,9/8/2026 22:26,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1146,2510300020,Octopus,400,Meat & Poultry,Fresh Catch,Fresh Catch,7/29/2026 1:22,"[""fish""]",Poisson frais. P�che durable,"[""fish"". ""fresh"". ""sea""]"
1147,2510400001,Parmesan,115,Dairy Products,Danone,Soummam Dairy,2/4/2027 6:02,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1148,2510400002,Goat cheese,365,Dairy Products,Candia,Soummam Dairy,9/5/2026 7:06,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1149,2510400003,Roquefort,305,Dairy Products,Tassili,Soummam Dairy,9/18/2026 5:19,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1150,2510400004,Greek yogurt,340,Dairy Products,Soummam,Soummam Dairy,9/20/2026 6:56,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1151,2510400005,Dessert cream,90,Dairy Products,Danone,Soummam Dairy,2/8/2027 1:57,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1152,2510400006,Buttermilk,305,Dairy Products,Candia,Soummam Dairy,8/1/2026 21:43,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1153,2510400007,Fat-free cottage cheese,380,Dairy Products,Tassili,Soummam Dairy,5/25/2026 2:26,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1154,2510400008,Skyr,360,Dairy Products,Soummam,Soummam Dairy,1/7/2027 6:52,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1155,2510400009,Kefir,185,Dairy Products,Danone,Soummam Dairy,11/19/2026 13:02,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1156,2510400010,Light butter,175,Dairy Products,Candia,Soummam Dairy,1/13/2027 17:09,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1157,2510400011,Light cream,45,Dairy Products,Tassili,Soummam Dairy,6/18/2026 1:58,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1158,2510400012,Mozzarella,125,Dairy Products,Soummam,Soummam Dairy,6/12/2026 8:27,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1159,2510400013,Parmesan,240,Dairy Products,Danone,Soummam Dairy,6/17/2026 6:29,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1160,2510400014,Goat cheese,180,Dairy Products,Candia,Soummam Dairy,11/24/2026 9:29,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1161,2510400015,Roquefort,100,Dairy Products,Tassili,Soummam Dairy,12/3/2026 3:37,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1162,2510400016,Greek yogurt,320,Dairy Products,Soummam,Soummam Dairy,8/17/2026 15:53,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1163,2510400017,Dessert cream,80,Dairy Products,Danone,Soummam Dairy,5/20/2026 4:57,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1164,2510400018,Buttermilk,385,Dairy Products,Candia,Soummam Dairy,12/21/2026 23:00,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1165,2510400019,Fat-free cottage cheese,360,Dairy Products,Tassili,Soummam Dairy,6/3/2026 8:10,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1166,2510400020,Skyr,325,Dairy Products,Soummam,Soummam Dairy,2/6/2027 17:48,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1167,2510400021,Kefir,330,Dairy Products,Danone,Soummam Dairy,11/25/2026 20:56,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1168,2510400022,Light butter,100,Dairy Products,Candia,Soummam Dairy,11/16/2026 14:25,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1169,2510400023,Light cream,395,Dairy Products,Tassili,Soummam Dairy,6/28/2026 18:56,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1170,2510400024,Mozzarella,345,Dairy Products,Soummam,Soummam Dairy,6/8/2026 17:36,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1171,2510400025,Parmesan,170,Dairy Products,Danone,Soummam Dairy,9/7/2026 15:52,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1172,2510400026,Goat cheese,95,Dairy Products,Candia,Soummam Dairy,2/13/2027 2:12,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1173,2510400027,Roquefort,250,Dairy Products,Tassili,Soummam Dairy,1/22/2027 10:40,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1174,2510400028,Greek yogurt,370,Dairy Products,Soummam,Soummam Dairy,7/2/2026 22:04,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1175,2510400029,Dessert cream,160,Dairy Products,Danone,Soummam Dairy,12/29/2026 20:43,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1176,2510400030,Buttermilk,170,Dairy Products,Candia,Soummam Dairy,2/8/2027 6:11,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1177,2510400031,Fat-free cottage cheese,185,Dairy Products,Tassili,Soummam Dairy,7/18/2026 20:07,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1178,2510400032,Skyr,405,Dairy Products,Soummam,Soummam Dairy,9/14/2026 6:48,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1179,2510400033,Kefir,320,Dairy Products,Danone,Soummam Dairy,11/16/2026 2:45,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1180,2510400034,Light butter,130,Dairy Products,Candia,Soummam Dairy,7/17/2026 8:53,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1181,2510400035,Light cream,280,Dairy Products,Tassili,Soummam Dairy,8/13/2026 19:09,"[""lactose""]",Pasteurized milk. Lactic ferments,"[""dairy"". ""fresh""]"
1182,2510600001,Balsamic vinegar,55,Savory Grocery,Cevital,Cevital Agro,2/3/2027 13:39,[],Natural ingredients,"[""grocery"". ""savory""]"
1183,2510600002,Mustard,60,Savory Grocery,Cevital,Cevital Agro,9/14/2026 13:57,[],Natural ingredients,"[""grocery"". ""savory""]"
1184,2510600003,Ketchup,105,Savory Grocery,Cevital,Cevital Agro,5/23/2026 7:42,[],Natural ingredients,"[""grocery"". ""savory""]"
1185,2510600004,Light mayonnaise,275,Savory Grocery,Cevital,Cevital Agro,8/10/2026 11:52,[],Natural ingredients,"[""grocery"". ""savory""]"
1186,2510600005,Fine couscous,285,Savory Grocery,Cevital,Cevital Agro,5/27/2026 1:01,[],Natural ingredients,"[""grocery"". ""savory""]"
1187,2510600006,Semolina,465,Savory Grocery,Cevital,Cevital Agro,12/21/2026 19:25,[],Natural ingredients,"[""grocery"". ""savory""]"
1188,2510600007,Red lentils,135,Savory Grocery,Cevital,Cevital Agro,1/31/2027 3:34,[],Natural ingredients,"[""grocery"". ""savory""]"
1189,2510600008,White beans,575,Savory Grocery,Cevital,Cevital Agro,7/5/2026 0:11,[],Natural ingredients,"[""grocery"". ""savory""]"
1190,2510600009,Split peas,435,Savory Grocery,Cevital,Cevital Agro,1/25/2027 2:59,[],Natural ingredients,"[""grocery"". ""savory""]"
1191,2510600010,Soy sauce,515,Savory Grocery,Cevital,Cevital Agro,11/19/2026 8:58,[],Natural ingredients,"[""grocery"". ""savory""]"
1192,2510600011,Balsamic vinegar,610,Savory Grocery,Cevital,Cevital Agro,6/27/2026 20:25,[],Natural ingredients,"[""grocery"". ""savory""]"
1193,2510600012,Mustard,535,Savory Grocery,Cevital,Cevital Agro,6/9/2026 20:30,[],Natural ingredients,"[""grocery"". ""savory""]"
1194,2510600013,Ketchup,620,Savory Grocery,Cevital,Cevital Agro,10/13/2026 16:01,[],Natural ingredients,"[""grocery"". ""savory""]"
1195,2510600014,Light mayonnaise,300,Savory Grocery,Cevital,Cevital Agro,6/24/2026 22:10,[],Natural ingredients,"[""grocery"". ""savory""]"
1196,2510600015,Fine couscous,385,Savory Grocery,Cevital,Cevital Agro,8/29/2026 5:45,[],Natural ingredients,"[""grocery"". ""savory""]"
1197,2510600016,Semolina,305,Savory Grocery,Cevital,Cevital Agro,1/8/2027 16:12,[],Natural ingredients,"[""grocery"". ""savory""]"
1198,2510600017,Red lentils,455,Savory Grocery,Cevital,Cevital Agro,9/17/2026 12:31,[],Natural ingredients,"[""grocery"". ""savory""]"
1199,2510600018,White beans,170,Savory Grocery,Cevital,Cevital Agro,9/26/2026 10:38,[],Natural ingredients,"[""grocery"". ""savory""]"
1200,2510600019,Split peas,110,Savory Grocery,Cevital,Cevital Agro,7/27/2026 1:27,[],Natural ingredients,"[""grocery"". ""savory""]"
1201,2510600020,Soy sauce,45,Savory Grocery,Cevital,Cevital Agro,6/19/2026 2:01,[],Natural ingredients,"[""grocery"". ""savory""]"
1202,2510600021,Balsamic vinegar,185,Savory Grocery,Cevital,Cevital Agro,7/30/2026 17:54,[],Natural ingredients,"[""grocery"". ""savory""]"
1203,2510600022,Mustard,245,Savory Grocery,Cevital,Cevital Agro,10/26/2026 9:17,[],Natural ingredients,"[""grocery"". ""savory""]"
1204,2510600023,Ketchup,295,Savory Grocery,Cevital,Cevital Agro,5/24/2026 3:19,[],Natural ingredients,"[""grocery"". ""savory""]"
1205,2510600024,Light mayonnaise,495,Savory Grocery,Cevital,Cevital Agro,6/4/2026 8:28,[],Natural ingredients,"[""grocery"". ""savory""]"
1206,2510600025,Fine couscous,65,Savory Grocery,Cevital,Cevital Agro,6/29/2026 21:56,[],Natural ingredients,"[""grocery"". ""savory""]"
1207,2510600026,Semolina,140,Savory Grocery,Cevital,Cevital Agro,1/4/2027 15:48,[],Natural ingredients,"[""grocery"". ""savory""]"
1208,2510600027,Red lentils,290,Savory Grocery,Cevital,Cevital Agro,8/10/2026 12:45,[],Natural ingredients,"[""grocery"". ""savory""]"
1209,2510600028,White beans,570,Savory Grocery,Cevital,Cevital Agro,10/27/2026 22:36,[],Natural ingredients,"[""grocery"". ""savory""]"
1210,2510600029,Split peas,225,Savory Grocery,Cevital,Cevital Agro,7/14/2026 10:02,[],Natural ingredients,"[""grocery"". ""savory""]"
1211,2510600030,Soy sauce,425,Savory Grocery,Cevital,Cevital Agro,8/23/2026 4:00,[],Natural ingredients,"[""grocery"". ""savory""]"
1212,2510700001,Caramel,75,Sweet Grocery,Generale,Nestle Algeria,8/29/2026 4:11,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1213,2510700002,Nougat,295,Sweet Grocery,Generale,Nestle Algeria,10/16/2026 10:25,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1214,2510700003,Marshmallow,160,Sweet Grocery,Generale,Nestle Algeria,2/9/2027 0:36,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1215,2510700004,White chocolate,95,Sweet Grocery,Generale,Nestle Algeria,1/2/2027 1:59,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1216,2510700005,Praline chocolate,75,Sweet Grocery,Generale,Nestle Algeria,12/25/2026 9:05,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1217,2510700006,Sour candies,285,Sweet Grocery,Generale,Nestle Algeria,8/18/2026 10:38,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1218,2510700007,Licorice,210,Sweet Grocery,Generale,Nestle Algeria,1/4/2027 10:34,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
